,text,polarity,subjectivity,date,sentiment
40,Verizon Communications $VZ Shareholder Arvest Trust Company Increased Position by $6.69 Million as Market V...,0.0,0.0,2018-02-03 11:33:18,neutral
41,"Northstar Investment Advisors LLC Sells 10,070 Shares of Verizon Communications Inc. $VZ https://t.co/juRNkCo244",0.0,0.0,2018-02-03 11:05:33,neutral
42,"Waldron LP Acquires 3,124 Shares of Verizon Communications Inc. $VZ https://t.co/HE9OdQ7Tvg",0.0,0.0,2018-02-03 11:03:21,neutral
43,https://t.co/CvgWIbdrJr Stock Trader turned a few thousand dollars into $http://smq.tc/1HZzR78 million in 4 yrs!! $GPRO $F $FCX $NUGT $VZ,-0.3125,0.1,2018-02-03 11:03:09,negative
44,Cutler Investment Counsel LLC Has $7.75 Million Stake in Verizon Communications Inc. $VZ https://t.co/z4tLMF10Pu,0.0,0.0,2018-02-03 10:20:54,neutral
45,Washington Trust Bank Lifted Verizon Communications $VZ Stake By $1.55 Million https://t.co/e2F0NOf13G,0.0,0.0,2018-02-03 10:09:14,neutral
46,"We're looking for a community driven Verizon Retail Sales Representative in #GlenBurnie, MD - know anyone?… https://t.co/yZQNaY74Pn",0.0,0.0,2018-02-03 10:08:43,neutral
47,Verizon and Yahoo! Sports Bring the Big Game to the Small Screen $VZ https://t.co/8L5DjL5msa https://t.co/8EjMbE1fhF,-0.216666666667,0.3,2018-02-03 09:42:07,negative
48,AE Wealth Management LLC Has $4.73 Million Stake in Verizon Communications Inc. $VZ https://t.co/VxjrNsV3PI,0.0,0.0,2018-02-03 09:13:10,neutral
49,"9 Impressive Dividend Stocks to Buy and Hold $VZ $AES $PSA  
https://t.co/MEVjoDDVEO",1.0,1.0,2018-02-03 08:33:17,positive
50,"Whether you're in #Austin or #Cincy, #ChiTown or #SoFlo, #CharmCity or #ROC, Cellular Sales islooking for you!… https://t.co/TrVXmdJceQ",0.0,0.0,2018-02-03 08:08:36,neutral
51,Verizon Communications Inc. (VZ) Analysis $VZ https://t.co/QqY13Otj3N https://t.co/O2vtGpCiYm,0.0,0.0,2018-02-03 07:33:02,neutral
52,Verizon Communications Inc. $VZ Sees Significant Decrease in Short Interest https://t.co/tnzBoiYLql,0.1875,0.5875,2018-02-03 07:03:24,positive
53,We're #hiring! Read about our latest #job opening here: Verizon Sales Representative - https://t.co/eH9EAlaWjK $VZ… https://t.co/kTsXYZpK9n,0.5,0.9,2018-02-03 06:08:26,positive
54,"RT @WaltBTIG: Q4 pre-paid net adds 
$T +199k 
$TMUS +149k 
$S +63k
$VZ -184k",0.0,0.0,2018-02-03 05:32:07,neutral
55,"Short term Sells: $SPY, $CDXC, $DISCA, $HAL, $LAD, $MNKD, $VZ, $WFC, $WP, $ALRM, $ARMK, $BX, $CBG, $FND, $G, $HIIQ,… https://t.co/tgQ6dS6SvP",0.0,0.3,2018-02-03 04:58:21,neutral
56,"Want to work in #DesPlaines, IL? View our latest opening: https://t.co/QKLsW2kIdC $VZ #WorkHard #Success #callcenter #Job #Jobs #Hiring",0.4,0.45,2018-02-03 04:08:19,positive
57,"Maybe $S isn't dead? Took a shot this am, added some more midday. Small position. May look to add more. $TMUS $VZ $T https://t.co/XP7CAoUrCR",0.1375,0.45,2018-02-03 03:21:48,positive
58,$VZ Falls by -2.4%. The 09-Feb-18 Option Straddle is Implying a ±1.0% Move in the Next 7 days https://t.co/2p0eZTvcLy,0.0,0.0,2018-02-03 02:40:18,neutral
59,RT @raymond10mm: $BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD $TWTR $NFL…,0.0,0.0,2018-02-03 02:26:39,neutral
60,"See our latest #Florence, KY #job and click to apply: Verizon Sales and Service - https://t.co/ngupe5Ftfc $VZ… https://t.co/0BguMaqkcE",0.5,0.9,2018-02-03 02:08:08,positive
61,"Notable Analyst Upgrades and Downgrades for Week of January 22, 2018 $ABT $AFL $BLK $CNI $DG $GE $GILD $GWW $HAL… https://t.co/tYD0JWfv1I",0.5,0.5,2018-02-03 01:40:01,positive
62,"Get great #NASDAQ and #NYSE trade ideas by clicking https://t.co/bQaDTCqCNw - $CAT, $IBM, $JNUG, $JBHT, $SIRI, $AMD… https://t.co/Wmp2c1Eu4w",0.8,0.75,2018-02-03 00:44:26,positive
63,Commented on $AAPL $ALLY $COF $DFS $DIA $EXC $NEE $QQQ $S $SPY $SYF $T $TMUS $VZ https://t.co/wsIFo9B7Xj,0.0,0.0,2018-02-03 00:40:52,neutral
64,"$VZ $AMZN $TWTR $GOOGL $FB:

Verizon and Yahoo! Sports Bring the Big Game to the Small Screen:

https://t.co/B11eHD9J8R",-0.216666666667,0.3,2018-02-03 00:35:05,negative
65,"Fleet Complete acquires Ecofleet, advancing its expansion in Europe https://t.co/lgPCY76jzc @benzinga Sector consol… https://t.co/QJk6shVapl",0.1,0.4,2018-02-03 00:30:46,positive
66,#Sprint to launch nationwide #5G 1H 2019 - $S $T $VZ #telco https://t.co/zG28iBPhkG,0.0,0.0,2018-02-03 00:25:29,neutral
67,"Can you recommend anyone for this #job in #ChicagoRidge, IL? https://t.co/hWS3V7TFSL $VZ #WorkHard #Success #Sales #Hiring",0.3,0.0,2018-02-03 00:08:03,positive
68,"AMERICANS TAKE NOTE:  THESE NEWS MEDIA OUTLETS CAN NEVER BE TRUSTED! Corrupt, Fake News @CNN , @nytimes… https://t.co/u6paE5qlNn",-0.5,1.0,2018-02-03 00:05:11,negative
69,RT @raymond10mm: $BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD $TWTR $NFL…,0.0,0.0,2018-02-03 00:04:36,neutral
70,$BTC $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $JPM $TSLA $ES_F $CL_F $GC_F $TLT $WMT $JNJ $FB $GOOGL $MSFT $INTC $AMD… https://t.co/hu53lMVh1M,0.0,0.0,2018-02-03 00:02:41,neutral
71,Arnold Van Den Berg Fuels Prem Watsa’s Fairfax India in 4th Quarter - https://t.co/AVW6OH9iOW… https://t.co/nv7DDW38cF,0.0,0.0,2018-02-02 23:05:55,neutral
72,"RT @WaltBTIG: Q4 Post-paid phone net adds 
$TMUS 891k 
$VZ 431k 
$T 286k 
$CMCSA 187k 
$S 184k",0.0,0.0,2018-02-02 22:59:44,neutral
73,"RT @WaltBTIG: Q4 pre-paid net adds 
$T +199k 
$TMUS +149k 
$S +63k
$VZ -184k",0.0,0.0,2018-02-02 22:56:12,neutral
74,Verizon Communications Inc. (VZ) Analysis $VZ https://t.co/yWokYQsa2W https://t.co/kuQVIEArpp,0.0,0.0,2018-02-02 22:47:01,neutral
75,10 High-Dividend Stocks to Buy When the Market Is Blue  https://t.co/Oc8euq6dcm $T $VZ $D $GE $XOM $MPW $IRM $PSA $MO $REXR,0.0,0.1,2018-02-02 22:34:03,neutral
76,La acción de Verizon Communications Inc. $VZ alcanzó un precio de $52.98 dólares al cierre de hoy para una variació… https://t.co/56ZgibQfAL,0.0,0.0,2018-02-02 22:31:19,neutral
77,"#mapoli #bopoli ""nazi"" @spacekatgal, a #tech CEO who wants taxbreaks to hire minorities hopes to 1 day regulate… https://t.co/XdiPCVt2eS",0.2,0.1,2018-02-02 22:19:12,positive
78,We're #hiring! Click to apply: Verizon Products and Services - https://t.co/phqtGB94ju $VZ #WorkHard #Success… https://t.co/lnXUjT37qP,0.0,0.0,2018-02-02 22:08:00,neutral
79,"RT @WaltBTIG: Q4 pre-paid net adds 
$T +199k 
$TMUS +149k 
$S +63k
$VZ -184k",0.0,0.0,2018-02-02 21:53:29,neutral
80,"RT @WaltBTIG: Q4 Post-paid phone net adds 
$TMUS 891k 
$VZ 431k 
$T 286k 
$CMCSA 187k 
$S 184k",0.0,0.0,2018-02-02 21:49:51,neutral
81,Bright Rock Capital Management Has Increased Its Position in Verizon Communications $VZ as Stock Price Decl...,0.7,0.8,2018-02-02 21:40:04,positive
82,Norinchukin Bank The Has Boosted Its Verizon Communications $VZ Position https://t.co/ULRmg1vU0x,0.0,0.0,2018-02-02 21:37:18,neutral
83,"First Allied Advisory Services Has Lifted Its Position in Verizon Communications $VZ by $431,935 as Stock V...",0.25,0.333333333333,2018-02-02 21:35:03,positive
84,Nelson Roberts Investment Advisors Raised Verizon Communications $VZ Position by $3.63 Million as Shares De...,0.0,0.0,2018-02-02 21:18:05,neutral
85,https://t.co/gs3ADe49SV | 42s top5 $ENIC $VIV $ORAN $PAM $ENIA | top5 mktGain $T $VZ $CHL $EPD $BT | top5 mktLoss… https://t.co/VTbog5esDD,0.0,0.0,2018-02-02 21:10:11,neutral
86,"Sprint's Magic Box: Landlords, Enterprise, And Sprint All Win!   https://t.co/jBjxLZAGHN  $AIRO $T $TMUS $VZ $S… https://t.co/4q7WG3SOfC",0.75,0.7,2018-02-02 20:43:16,positive
87,"RT @DonutShorts: $FTR develops buyers remorse on CTF assets from $VZ
Acquire in haste, repent at leisure
Puking crappy assets bought with c…",0.0,0.0,2018-02-02 20:36:58,neutral
88,Yahoo Adds Sustainability Company Data - Barron's Tech Trader Daily - $VZ #yahoo https://t.co/vloI8kWarm,0.0,0.0,2018-02-02 20:30:52,neutral
89,"Open positions (02/02/18): $GS $MKC $NEE $AMD $VZ $SLB

Added Today: none
Stopped out: $FCX (loss) $GLD (profit) $SBUX (profit)",0.0,0.5,2018-02-02 20:24:31,neutral
90,Why are most stocks down and $GPRO is up?  $EYES $ZFGN $AAPL $TWTR $F $FB $WB $BABA $WUBA $TMUS $TSLA $AMZN $TSLA… https://t.co/wFtqtY8Q7p,0.172222222222,0.394444444444,2018-02-02 20:17:05,positive
91,"Notable Analyst Upgrades and Downgrades for Week of January 22, 2018 $ABT $AFL $BLK $CNI $DG $GE $GILD $GWW $HAL… https://t.co/PGC0G1vY42",0.5,0.5,2018-02-02 20:13:12,positive
92,https://t.co/gs3ADe49SV | 42s top5 $ENIC $VIV $ORAN $PAM $ENIA | top5 mktGain $T $VZ $CHL $EPD $BT | top5 mktLoss… https://t.co/SF2sNWme8p,0.0,0.0,2018-02-02 20:09:41,neutral
93,This #job might be a great fit for you: Verizon Sales Representative - https://t.co/EY5HIOiYjZ $VZ #WorkHard… https://t.co/Fmsd7GkqI0,0.6,0.575,2018-02-02 20:07:54,positive
94,Investors Sell Shares of Verizon Communications $VZ on Strength $VZ https://t.co/BJNgpdyDYd,0.0,0.0,2018-02-02 20:01:42,neutral
95,9 Impressive Dividend Stocks to Buy and Hold  https://t.co/tSLHKL6sMq $VZ $AES $PSA $CTT $DUK $M $STX $CG $EPD,1.0,1.0,2018-02-02 20:01:31,positive
96,Sfmg Cut By $1.14 Million Its Verizon Communications $VZ Holding https://t.co/dRBdYqkssi,0.0,0.0,2018-02-02 19:56:06,neutral
97,"RT @WaltBTIG: Q4 pre-paid net adds 
$T +199k 
$TMUS +149k 
$S +63k
$VZ -184k",0.0,0.0,2018-02-02 19:52:44,neutral
98,$EYES insider buying continues and $5PT may be nearing! $ZFGN $AAPL $TWTR $F $GPRO $FB $WB $BABA $WUBA $TMUS $TSLA… https://t.co/51BgLrtfBk,0.0,0.0,2018-02-02 19:52:20,neutral
99,RT @Stockdog101: $EYES moving higher today! $5PT $ZFGN $AAPL $TWTR $F $GPRO $FB $WB $BABA $WUBA $TMUS $TSLA $AMZN $TSLA $ULTA $NKTR $ABMD $…,0.3125,0.5,2018-02-02 19:50:27,positive
100,"Ready for Right to Left ? $DJI #dow26k @PRO_FITS 😋
$AAPL $AXP $BA $CAT $CSCO $CVX $DIS $DWDP $GE $GS $HD $IBM $INTC… https://t.co/W9Q9JfZaFE",0.161904761905,0.345238095238,2018-02-02 19:48:47,positive
101,"@bySamRo @carletonenglish Called it long while ago:

1) Now full elimination carrier subsidies

2) Ltd innovation… https://t.co/Zf2p6oSv0M",0.15,0.475,2018-02-02 19:48:24,positive
102,"I don't know about everybody else, but FINALLY we get a buying opportunity and it feels great!! So many great compa… https://t.co/l4XawHK967",0.575,0.75,2018-02-02 19:38:41,positive
103,"9 Impressive Dividend Stocks to Buy and Hold $VZ $AES $PSA  
https://t.co/FryxCkpLGg",1.0,1.0,2018-02-02 19:33:44,positive
104,$EYES moving higher today! $5PT $ZFGN $AAPL $TWTR $F $GPRO $FB $WB $BABA $WUBA $TMUS $TSLA $AMZN $TSLA $ULTA $NKTR… https://t.co/9vNsY07VaX,0.3125,0.5,2018-02-02 19:17:27,positive
105,"RT @DonutShorts: $FTR develops buyers remorse on CTF assets from $VZ
Acquire in haste, repent at leisure
Puking crappy assets bought with c…",0.0,0.0,2018-02-02 19:15:33,neutral
106,"#Grandma likes #TeleCom #Dividends as Stabilizer

$T
$VZ",0.0,0.0,2018-02-02 19:13:28,neutral
107,"RT @WaltBTIG: Q4 pre-paid net adds 
$T +199k 
$TMUS +149k 
$S +63k
$VZ -184k",0.0,0.0,2018-02-02 19:10:35,neutral
108,https://t.co/gs3ADe49SV | 42s top5 $ENIC $VIV $ORAN $PAM $ENIA | top5 mktGain $T $VZ $CHL $BT $AMOV | top5 mktLoss… https://t.co/2tbAgD6gio,0.0,0.0,2018-02-02 19:09:36,neutral
109,@JoesphBtfsplk @sanglucci @verizon Verizon is the worst on earth. It will he another sprint in couple of years $VZ,-1.0,1.0,2018-02-02 18:59:56,negative
110,RT @Stockdog101: $ZFGN Can it reach these levels again? $AAPL $TWTR $F $GPRO $FB $WB $BABA $WUBA $TMUS $TSLA $AMZN $TSLA $ULTA $NKTR $ABMD…,0.0,0.0,2018-02-02 18:56:49,neutral
111,"Bbva Compass Bancshares Has Decreased Holding in Verizon Communications $VZ by $624,211 as Share Value Decl...",-0.4,0.7,2018-02-02 18:36:27,negative
112,"$S $T $VZ $TMUS:

Why Bother Investing in Sprint Corp Stock Right Now?:

https://t.co/7U7CVMDiqU",0.285714285714,0.535714285714,2018-02-02 18:25:04,positive
113,$VZ $FTR Frontier Weighs Sale of Ex-Verizon Landline Assets via https://t.co/jURZDymPXI,0.0,0.0,2018-02-02 18:14:00,neutral
114,https://t.co/gs3ADe49SV | 42s top5 $ENIC $VIV $ORAN $PAM $ENIA | top5 mktGain $T $CHL $VZ $BT $AMOV | top5 mktLoss… https://t.co/9iyl2PxNvn,0.0,0.0,2018-02-02 18:09:26,neutral
115,"See our latest #Kingsport, TN #job and click to apply: Verizon Sales Representative - https://t.co/ckO6ueyxPy $VZ… https://t.co/2VUKmss0dV",0.5,0.9,2018-02-02 18:07:43,positive
116,$VZ high OI range is 49.00 to 55.00 for option expiration 02/09/2018 #maxpain #options https://t.co/CVLWzWAQvt https://t.co/iLgLuoXnGY,0.16,0.54,2018-02-02 18:03:07,positive
117,RT @WaltBTIG: Annual subscriber growth from the Big 4. $T $VZ $$TMUS $S https://t.co/8Jq3Sbj6Zw,0.0,0.1,2018-02-02 18:02:02,neutral
118,Verizon Communications $VZ Shareholder Lvw Advisors Has Lifted Its Position https://t.co/M6m9YsbFQk,0.0,0.0,2018-02-02 17:57:50,neutral
119,$ZFGN Can it reach these levels again? $AAPL $TWTR $F $GPRO $FB $WB $BABA $WUBA $TMUS $TSLA $AMZN $TSLA $ULTA $NKTR… https://t.co/aTGqeSgaS7,0.0,0.0,2018-02-02 17:54:03,neutral
120,Verizon Communications Inc. (VZ) Analysis $VZ https://t.co/BRIZ8vLz5m https://t.co/1brGm80yl4,0.0,0.0,2018-02-02 17:29:05,neutral
121,$AAPL $AXP $CAT $CSCO $CVX $GE $IBM $JNJ $KO $MCD $MRK $PFE $PG $TRV $UNH $VZ $XOM https://t.co/RSUIuzpeF9,0.0,0.0,2018-02-02 17:14:12,neutral
122,"RT @WaltBTIG: Q4 Post-paid phone net adds 
$TMUS 891k 
$VZ 431k 
$T 286k 
$CMCSA 187k 
$S 184k",0.0,0.0,2018-02-02 17:12:49,neutral
123,"Q4 pre-paid net adds 
$T +199k 
$TMUS +149k 
$S +63k
$VZ -184k",0.0,0.0,2018-02-02 17:11:04,neutral
124,https://t.co/gs3ADe49SV | 42s top5 $ENIC $VIV $ORAN $PAM $ENIA | top5 mktGain $T $CHL $VZ $BT $AMOV | top5 mktLoss… https://t.co/GnrVcVg63r,0.0,0.0,2018-02-02 17:08:01,neutral
125,"RT @WaltBTIG: Q4 Post-paid phone net adds 
$TMUS 891k 
$VZ 431k 
$T 286k 
$CMCSA 187k 
$S 184k",0.0,0.0,2018-02-02 17:04:15,neutral
126,"has anyone tried this? i've been getting in on some amazing trades through it https://t.co/yEwaWQQsTc
$VET $VZ $VRTV https://t.co/NA4N8jX0gF",0.6,0.9,2018-02-02 17:01:11,positive
127,"RT @DonutShorts: $FTR develops buyers remorse on CTF assets from $VZ
Acquire in haste, repent at leisure
Puking crappy assets bought with c…",0.0,0.0,2018-02-02 16:55:39,neutral
128,"$FTR develops buyers remorse on CTF assets from $VZ
Acquire in haste, repent at leisure
Puking crappy assets bought… https://t.co/7c6ZLz1SMD",0.0,0.0,2018-02-02 16:54:15,neutral
129,@Spacekatgal @verizon Sounds about right. $VZ and $T are two corporate hogs ripe for disruption.,0.142857142857,0.267857142857,2018-02-02 16:34:32,positive
130,"Our long-term stock picks for the day: $CHL, $MO, $VZ, $DUK, $Thttps://t.co/h0sqpXpDnX https://t.co/x16tmMpHEQ",0.0,0.0,2018-02-02 16:22:51,neutral
131,https://t.co/gs3ADe49SV | 42s top5 $ENIC $VIV $ORAN $PAM $ENIA | top5 mktGain $T $CHL $VZ $BT $AMOV | top5 mktLoss… https://t.co/0O2KgOWGLl,0.0,0.0,2018-02-02 16:09:18,neutral
132,We're #hiring! Click to apply: Verizon Sales Representative - https://t.co/3EVxApGwxp $VZ #WorkHard #Success #Sales… https://t.co/GQoIFgeRSF,0.3,0.0,2018-02-02 16:07:39,positive
133,$AAPL #APPLE $AXP $CAT $CSCO $CVX $GE $IBM $JNJ $KO $MCD $MRK $PFE $PG $TRV $UNH $VZ $XOM https://t.co/d7U0qZjYfg,0.0,0.0,2018-02-02 15:52:39,neutral
134,$AAPL #APPLE $AXP $CAT $CSCO $CVX $GE $IBM $JNJ $KO $MCD $MRK $PFE $PG $TRV $UNH $VZ $XOM https://t.co/eBkLGVkVsS,0.0,0.0,2018-02-02 15:52:38,neutral
135,"RT @WaltBTIG: Q4 Post-paid phone net adds 
$TMUS 891k 
$VZ 431k 
$T 286k 
$CMCSA 187k 
$S 184k",0.0,0.0,2018-02-02 15:46:43,neutral
136,"Had an extra $20 in cash sitting around thanks to yesterday’s dividends from $T and $VZ ... so I put it to work!

B… https://t.co/BU0AZU8nUb",0.125,0.15,2018-02-02 15:44:17,positive
137,"$S Sprint's Magic Box: Landlords, Enterprise, And Sprint All Win https://t.co/XnG2mq4Tc9 $S, $AIRO, $T, $TMUS, $VZ",0.65,0.7,2018-02-02 15:42:39,positive
138,$AIRO $T $TMUS $VZ $S https://t.co/KgWupVvJmm,0.0,0.0,2018-02-02 15:38:33,neutral
139,$AIRO $T $TMUS $VZ $S https://t.co/Pq9he0spm9,0.0,0.0,2018-02-02 15:38:32,neutral
140,Top GainersOption Implied Volatility MoversReport $ZION $FTR $FCX $EFA $JPM $SPY $DIA $GS $JPM $EWZ $MDR $VZ $BAC… https://t.co/EnZPbMzsTe,0.5,0.5,2018-02-02 15:18:34,positive
141,"PPL can scalp a few pennies all day long when the market is roaring but the real money is made through research, pa… https://t.co/VZbMfuCYbC",-0.0166666666667,0.266666666667,2018-02-02 15:14:39,negative
142,https://t.co/gs3ADe49SV | 42s top5 $ENIC $VIV $ORAN $PAM $ENIA | top5 mktGain $T $VZ $CHL $BT $AMX | top5 mktLoss… https://t.co/gwESHV8uit,0.0,0.0,2018-02-02 15:08:29,neutral
143,This market weakness giving traders a gift to add to or start some great positions. This is not a correction so don… https://t.co/HlqKn3MLSN,0.8,0.75,2018-02-02 15:08:19,positive
144,https://t.co/CvgWIbdrJr Stock Trader who turned few thousand dollars into $http://smq.tc/1HZzR78 million in 4 yrs! $GPRO $F $FCX $NUGT $VZ,-0.25,0.1,2018-02-02 15:03:05,negative
145,"$VZ:

Northside inks giant office lease, will put more than 1000 jobs in …:

https://t.co/lyUW3hJzYZ",0.25,0.75,2018-02-02 14:58:19,positive
146,Analyst in October '16 said sale of $T ops depended on prices fetched by $VZ and $CTL in their sale processes. With… https://t.co/9LLaEFmg2I,0.0,0.0,2018-02-02 14:55:06,neutral
